id,yield_class,age,average_height,dbh,taper,trees_per_ha,volume_per_ha
19,10.0,70,30.4,37.9,0.438,361.0,544.0
19,10.0,80,31.3,40.6,0.431,325.0,569.0
19,10.0,90,31.9,43.2,0.424,296.0,585.0
19,10.0,100,32.4,45.5,0.417,272.0,594.0
19,10.0,110,32.7,47.6,0.411,250.0,598.0
19,10.0,120,32.9,49.7,0.406,232.0,598.0
19,9.0,20,17.1,17.2,0.445,971.0,171.0
19,9.0,30,21.1,22.2,0.45,714.0,262.0
19,9.0,40,23.9,26.4,0.452,575.0,341.0
19,9.0,50,26.0,30.1,0.452,484.0,405.0
19,9.0,60,27.5,33.4,0.45,419.0,455.0
19,9.0,70,28.6,36.4,0.446,370.0,492.0
19,9.0,80,29.5,39.2,0.442,331.0,519.0
19,9.0,90,30.1,41.7,0.437,299.0,537.0
19,9.0,100,30.6,44.1,0.432,273.0,549.0
19,9.0,110,30.9,46.3,0.427,250.0,556.0
19,9.0,120,31.1,48.4,0.423,231.0,559.0
19,8.0,20,15.6,16.0,0.442,1051.0,145.0
19,8.0,30,19.5,20.8,0.45,764.0,227.0
19,8.0,40,22.2,24.9,0.452,609.0,297.0
19,8.0,50,24.2,28.5,0.453,508.0,355.0
19,8.0,60,25.7,31.7,0.453,436.0,401.0
19,8.0,70,26.8,34.7,0.452,382.0,438.0
19,8.0,80,27.7,37.4,0.45,339.0,465.0
19,8.0,90,28.3,40.0,0.447,305.0,484.0
19,8.0,100,28.8,42.4,0.444,276.0,498.0
19,8.0,110,29.1,44.7,0.441,252.0,507.0
19,8.0,120,29.4,46.8,0.438,231.0,512.0
19,7.0,20,14.2,14.6,0.432,1156.0,119.0
19,7.0,30,17.8,19.2,0.45,831.0,192.0
19,7.0,40,20.5,23.1,0.452,654.0,253.0
19,7.0,50,22.5,26.6,0.454,540.0,305.0
19,7.0,60,23.9,29.7,0.455,459.0,347.0
19,7.0,70,25.1,32.7,0.455,399.0,381.0
19,7.0,80,25.9,35.4,0.455,351.0,407.0
19,7.0,90,26.6,38.0,0.454,313.0,427.0
19,7.0,100,27.0,40.4,0.453,282.0,442.0
19,7.0,110,27.4,42.7,0.451,255.0,452.0
19,7.0,120,27.6,44.9,0.45,233.0,459.0
19,6.0,20,12.7,13.1,0.409,1302.0,91.0
19,6.0,30,16.2,17.3,0.447,924.0,158.0
19,6.0,40,18.8,21.0,0.452,718.0,211.0
19,6.0,50,20.7,24.4,0.453,586.0,256.0
19,6.0,60,22.2,27.4,0.455,493.0,294.0
19,6.0,70,23.3,30.3,0.456,424.0,325.0
19,6.0,80,24.1,33.0,0.457,370.0,349.0
19,6.0,90,24.8,35.6,0.458,327.0,369.0
19,6.0,100,25.3,38.0,0.458,292.0,383.0
19,6.0,110,25.6,40.4,0.457,263.0,394.0
19,6.0,120,25.9,42.6,0.457,238.0,402.0
19,5.0,20,11.2,11.5,0.357,1517.0,63.0
19,5.0,30,14.5,15.3,0.438,1062.0,124.0
19,5.0,40,17.0,18.7,0.45,814.0,172.0
19,5.0,50,18.9,21.9,0.453,655.0,211.0
19,5.0,60,20.3,24.8,0.454,544.0,243.0
19,5.0,70,21.5,27.6,0.456,462.0,270.0
19,5.0,80,22.3,30.2,0.457,399.0,292.0
19,5.0,90,23.0,32.7,0.458,350.0,310.0
19,5.0,100,23.5,35.2,0.459,309.0,324.0
19,5.0,110,23.8,37.5,0.46,276.0,334.0
19,5.0,120,24.1,39.8,0.461,248.0,342.0
19,4.0,20,9.6,9.7,0.26,1839.0,34.0
19,4.0,30,12.8,13.1,0.409,1265.0,90.0
19,4.0,40,15.2,16.2,0.444,954.0,133.0
19,4.0,50,17.0,19.1,0.451,758.0,167.0
19,4.0,60,18.4,21.9,0.453,621.0,195.0
19,4.0,70,19.5,24.5,0.455,522.0,218.0
19,4.0,80,20.4,27.0,0.456,446.0,237.0
19,4.0,90,21.0,29.4,0.457,387.0,252.0
19,4.0,100,21.5,31.7,0.459,339.0,264.0
19,4.0,110,21.9,33.9,0.46,300.0,273.0
19,4.0,120,22.2,36.1,0.461,268.0,280.0
19,3.0,20,8.0,8.1,0.13,2232.0,12.0
19,3.0,30,11.0,11.1,0.342,1503.0,55.0
19,3.0,40,13.2,13.9,0.422,1119.0,95.0
19,3.0,50,15.0,16.5,0.445,880.0,125.0
19,3.0,60,16.3,18.9,0.452,717.0,149.0
19,3.0,70,17.3,21.2,0.454,599.0,167.0
19,3.0,80,18.1,23.5,0.456,511.0,182.0
19,3.0,90,18.8,25.6,0.456,441.0,194.0
19,3.0,100,19.2,27.6,0.457,386.0,203.0
19,3.0,110,19.6,29.6,0.458,341.0,210.0
19,3.0,120,19.8,31.5,0.458,304.0,215.0
19,2.0,20,6.2,7.9,0.066,1840.0,4.0
19,2.0,30,8.8,11.1,0.299,1213.0,31.0
19,2.0,40,10.8,13.8,0.411,921.0,61.0
19,2.0,50,12.4,16.1,0.446,750.0,85.0
19,2.0,60,13.5,18.1,0.456,637.0,102.0
19,2.0,70,14.4,19.9,0.459,557.0,114.0
19,2.0,80,15.0,21.5,0.46,496.0,124.0
19,2.0,90,15.5,22.8,0.459,449.0,131.0
19,2.0,100,15.8,24.1,0.459,410.0,136.0
19,2.0,110,16.0,25.2,0.458,378.0,139.0
19,2.0,120,16.1,26.2,0.457,351.0,140.0
21,6.0,20,13.6,17.0,0.437,971.0,131.0
21,6.0,30,17.9,24.0,0.434,586.0,205.0
21,6.0,40,20.9,29.4,0.417,432.0,255.0
21,6.0,50,23.1,33.4,0.408,352.0,291.0
21,6.0,60,24.7,36.6,0.404,305.0,319.0
21,6.0,70,25.8,38.9,0.404,274.0,341.0
21,6.0,80,26.7,40.7,0.406,253.0,357.0
21,6.0,90,27.3,42.0,0.408,239.0,369.0
21,6.0,100,27.8,42.9,0.41,228.0,377.0
21,6.0,110,28.1,43.6,0.412,221.0,381.0
21,6.0,120,28.3,44.0,0.413,215.0,383.0
21,5.0,20,12.2,14.9,0.426,1181.0,107.0
21,5.0,30,16.1,21.1,0.44,713.0,176.0
21,5.0,40,18.8,25.8,0.428,526.0,222.0
21,5.0,50,20.8,29.4,0.417,430.0,254.0
21,5.0,60,22.2,32.2,0.411,373.0,276.0
21,5.0,70,23.3,34.2,0.407,336.0,293.0
21,5.0,80,24.1,35.8,0.405,311.0,305.0
21,5.0,90,24.6,36.9,0.404,293.0,313.0
21,5.0,100,25.0,37.7,0.404,281.0,318.0
21,5.0,110,25.3,38.3,0.404,272.0,321.0
21,5.0,120,25.5,38.7,0.404,265.0,321.0
21,4.0,20,10.8,12.8,0.406,1457.0,82.0
21,4.0,30,14.2,18.2,0.44,875.0,143.0
21,4.0,40,16.6,22.4,0.438,646.0,185.0
21,4.0,50,18.4,25.5,0.43,528.0,213.0
21,4.0,60,19.7,27.9,0.423,459.0,233.0
21,4.0,70,20.6,29.7,0.417,414.0,247.0
21,4.0,80,21.3,31.0,0.414,384.0,256.0
21,4.0,90,21.8,32.0,0.412,363.0,262.0
21,4.0,100,22.2,32.7,0.41,348.0,266.0
21,4.0,110,22.4,33.2,0.409,338.0,268.0
21,4.0,120,22.6,33.5,0.409,330.0,268.0
21,3.0,20,9.1,10.6,0.376,1870.0,56.0
21,3.0,30,12.1,15.2,0.427,1108.0,104.0
21,3.0,40,14.2,18.7,0.441,815.0,140.0
21,3.0,50,15.7,21.4,0.44,667.0,165.0
21,3.0,60,16.8,23.4,0.437,581.0,183.0
21,3.0,70,17.6,24.9,0.433,525.0,195.0
21,3.0,80,18.2,26.0,0.429,489.0,203.0
21,3.0,90,18.6,26.9,0.427,463.0,208.0
21,3.0,100,18.9,27.5,0.425,445.0,212.0
21,3.0,110,19.1,27.8,0.424,433.0,213.0
21,3.0,120,19.2,28.1,0.423,424.0,214.0
21,2.0,20,7.1,7.9,0.35,2691.0,33.0
21,2.0,30,9.5,11.6,0.39,1540.0,60.0
21,2.0,40,11.4,14.5,0.42,1120.0,86.0
21,2.0,50,12.3,16.6,0.434,913.0,106.0
21,2.0,60,13.2,18.3,0.439,795.0,120.0
21,2.0,70,13.8,19.5,0.441,722.0,131.0
21,2.0,80,14.3,20.4,0.441,674.0,138.0
21,2.0,90,14.6,21.0,0.441,643.0,144.0
21,2.0,100,14.8,21.5,0.441,621.0,147.0
21,2.0,110,15.0,21.8,0.44,607.0,149.0
21,2.0,120,15.0,22.0,0.44,598.0,150.0
21,1.0,30,5.9,5.4,0.363,6010.0,29.0
21,1.0,40,6.9,6.9,0.337,4084.0,36.0
21,1.0,50,7.6,8.2,0.345,3223.0,45.0
21,1.0,60,8.2,9.1,0.357,2773.0,53.0
21,1.0,70,8.6,9.8,0.366,2519.0,60.0
21,1.0,80,8.8,10.3,0.374,2373.0,66.0
21,1.0,90,9.0,10.7,0.379,2293.0,71.0
21,1.0,100,9.2,11.0,0.382,2256.0,75.0
21,1.0,110,9.3,11.2,0.385,2250.0,79.0
21,1.0,120,9.3,11.3,0.386,2267.0,81.0
75,16.0,20,14.0,22.7,0.4629,774.0,220.6
75,16.0,30,19.8,29.7,0.4641,543.0,373.1
75,16.0,40,24.8,35.3,0.4655,426.0,518.3
75,16.0,50,29.0,39.8,0.4663,356.0,641.8
75,16.0,60,32.3,43.4,0.4664,309.0,739.2
75,16.0,70,35.0,46.3,0.4663,275.0,810.9
75,16.0,80,37.1,48.7,0.466,249.0,859.9
75,16.0,90,38.7,50.7,0.4655,227.0,889.7
75,16.0,100,40.0,52.4,0.4649,209.0,903.8
75,16.0,110,41.0,54.0,0.4642,192.0,905.1
75,16.0,120,41.8,55.4,0.4634,178.0,895.9
75,16.0,130,42.4,56.6,0.4627,164.0,878.2
75,16.0,140,42.9,57.8,0.4619,151.0,853.4
75,16.0,150,43.3,59.0,0.461,139.0,822.4
75,15.0,20,13.5,22.1,0.4628,803.0,207.9
75,15.0,30,19.1,28.9,0.4638,563.0,352.7
75,15.0,40,23.9,34.4,0.4651,441.0,491.3
75,15.0,50,28.0,38.8,0.466,369.0,609.9
75,15.0,60,31.2,42.3,0.4662,320.0,703.7
75,15.0,70,33.8,45.1,0.4662,285.0,773.4
75,15.0,80,35.9,47.5,0.4659,258.0,821.5
75,15.0,90,37.5,49.4,0.4655,236.0,851.5
75,15.0,100,38.7,51.1,0.4649,217.0,866.5
75,15.0,110,39.7,52.6,0.4642,201.0,869.3
75,15.0,120,40.5,54.0,0.4635,186.0,862.3
75,15.0,130,41.1,55.2,0.4627,172.0,847.3
75,15.0,140,41.6,56.3,0.462,159.0,825.5
75,15.0,150,42.0,57.4,0.4612,146.0,798.0
75,14.0,20,13.0,21.5,0.4626,833.0,195.3
75,14.0,30,18.3,28.1,0.463,584.0,332.6
75,14.0,40,23.0,33.5,0.4645,458.0,464.5
75,14.0,50,26.9,37.8,0.4654,383.0,577.9
75,14.0,60,30.1,41.2,0.4659,333.0,668.0
75,14.0,70,32.6,44.0,0.4658,297.0,735.4
75,14.0,80,34.6,46.2,0.4658,269.0,782.4
75,14.0,90,36.2,48.1,0.4654,246.0,812.2
75,14.0,100,37.4,49.8,0.4648,227.0,827.9
75,14.0,110,38.4,51.2,0.4643,210.0,832.1
75,14.0,120,39.1,52.5,0.4635,195.0,827.1
75,14.0,130,39.7,53.6,0.4629,181.0,814.5
75,14.0,140,40.2,54.7,0.4621,168.0,795.7
75,14.0,150,40.6,55.8,0.4613,155.0,771.5
75,13.0,20,12.4,20.8,0.4623,866.0,183.1
75,13.0,30,17.6,27.3,0.4626,606.0,312.8
75,13.0,40,22.1,32.5,0.4642,475.0,438.0
75,13.0,50,25.9,36.7,0.4652,398.0,545.8
75,13.0,60,29.0,40.0,0.4659,346.0,632.1
75,13.0,70,31.4,42.7,0.4658,309.0,696.8
75,13.0,80,33.3,44.9,0.4656,280.0,742.5
75,13.0,90,34.8,46.8,0.4651,257.0,771.9
75,13.0,100,36.0,48.4,0.4646,238.0,788.0
75,13.0,110,36.9,49.7,0.4641,221.0,793.4
75,13.0,120,37.7,50.9,0.4636,205.0,790.2
75,13.0,130,38.2,52.0,0.4628,191.0,779.9
75,13.0,140,38.7,53.1,0.4621,178.0,763.8
75,13.0,150,39.1,54.0,0.4614,165.0,742.9
75,12.0,20,11.9,20.2,0.4622,901.0,171.2
75,12.0,30,16.9,26.5,0.4622,631.0,293.3
75,12.0,40,21.2,31.6,0.4635,495.0,411.6
75,12.0,50,24.9,35.6,0.465,414.0,513.8
75,12.0,60,27.8,38.9,0.4653,361.0,595.8
75,12.0,70,30.1,41.5,0.4653,323.0,657.7
75,12.0,80,32.0,43.6,0.4654,293.0,701.7
75,12.0,90,33.4,45.4,0.4649,270.0,730.4
75,12.0,100,34.6,46.9,0.4646,250.0,746.8
75,12.0,110,35.5,48.2,0.4641,233.0,753.1
75,12.0,120,36.2,49.3,0.4635,217.0,751.4
75,12.0,130,36.7,50.3,0.4629,203.0,743.2
75,12.0,140,37.2,51.3,0.4622,189.0,729.8
75,12.0,150,37.5,52.2,0.4614,177.0,711.9
75,11.0,20,11.4,19.5,0.463,939.0,159.6
75,11.0,30,16.1,25.6,0.4616,657.0,274.3
75,11.0,40,20.3,30.6,0.4631,516.0,385.5
75,11.0,50,23.8,34.5,0.4644,433.0,481.9
75,11.0,60,26.6,37.6,0.465,378.0,559.4
75,11.0,70,28.8,40.1,0.4651,338.0,618.0
75,11.0,80,30.6,42.2,0.465,308.0,660.0
75,11.0,90,32.0,43.9,0.4648,284.0,687.8
75,11.0,100,33.1,45.3,0.4645,264.0,704.0
75,11.0,110,33.9,46.5,0.4639,246.0,711.0
75,11.0,120,34.6,47.6,0.4634,231.0,710.7
75,11.0,130,35.1,48.5,0.4629,216.0,704.4
75,11.0,140,35.6,49.4,0.4623,203.0,693.3
75,11.0,150,35.9,50.3,0.4615,190.0,678.2
75,10.0,20,10.8,18.9,0.4619,979.0,148.4
75,10.0,30,15.4,24.8,0.461,686.0,255.6
75,10.0,40,19.4,29.6,0.4626,539.0,359.7
75,10.0,50,22.7,33.4,0.4637,453.0,450.0
75,10.0,60,25.4,36.4,0.4645,396.0,522.6
75,10.0,70,27.5,38.8,0.4647,356.0,577.7
75,10.0,80,29.2,40.7,0.4648,325.0,617.3
75,10.0,90,30.5,42.3,0.4646,300.0,643.8
75,10.0,100,31.5,43.6,0.4643,280.0,659.6
75,10.0,110,32.3,44.7,0.4639,262.0,667.1
75,10.0,120,33.0,45.7,0.4636,246.0,667.8
75,10.0,130,33.5,46.6,0.463,232.0,663.1
75,10.0,140,33.9,47.5,0.4622,218.0,654.2
75,10.0,150,34.2,48.2,0.4617,205.0,641.8
75,9.0,20,10.3,18.2,0.4629,1023.0,137.5
75,9.0,30,14.7,23.9,0.461,718.0,237.3
75,9.0,40,18.5,28.6,0.462,565.0,334.2
75,9.0,50,21.6,32.2,0.4632,475.0,418.1
75,9.0,60,24.1,35.0,0.464,417.0,485.5
75,9.0,70,26.1,37.3,0.4643,375.0,536.7
75,9.0,80,27.7,39.1,0.4645,344.0,573.5
75,9.0,90,28.9,40.6,0.4643,319.0,598.3
75,9.0,100,29.9,41.8,0.4642,298.0,613.5
75,9.0,110,30.6,42.9,0.4636,280.0,621.0
75,9.0,120,31.2,43.8,0.4632,264.0,622.5
75,9.0,130,31.7,44.6,0.4628,250.0,619.2
75,9.0,140,32.1,45.3,0.4624,236.0,612.2
75,9.0,150,32.4,46.0,0.4618,223.0,602.2
75,8.0,20,9.8,17.6,0.4631,1070.0,127.0
75,8.0,30,13.9,23.1,0.4596,752.0,219.5
75,8.0,40,17.5,27.5,0.4611,594.0,309.0
75,8.0,50,20.5,30.9,0.4629,501.0,386.3
75,8.0,60,22.8,33.6,0.4634,441.0,448.1
75,8.0,70,24.7,35.8,0.4638,398.0,494.8
75,8.0,80,26.2,37.4,0.4643,366.0,528.4
75,8.0,90,27.3,38.8,0.4641,341.0,551.2
75,8.0,100,28.2,39.9,0.464,320.0,565.2
75,8.0,110,28.9,40.9,0.4636,302.0,572.5
75,8.0,120,29.4,41.7,0.4632,286.0,574.5
75,8.0,130,29.8,42.4,0.4627,272.0,572.4
75,8.0,140,30.2,43.1,0.4623,258.0,567.1
75,8.0,150,30.4,43.7,0.4616,245.0,559.2
75,7.0,20,9.3,16.9,0.4647,1121.0,117.0
75,7.0,30,13.2,22.2,0.4595,790.0,202.1
75,7.0,40,16.6,26.4,0.4608,626.0,284.1
75,7.0,50,19.3,29.7,0.4617,530.0,354.3
75,7.0,60,21.5,32.2,0.4627,469.0,410.0
75,7.0,70,23.2,34.1,0.4634,425.0,451.9
75,7.0,80,24.5,35.6,0.4637,393.0,481.9
75,7.0,90,25.6,36.9,0.4638,368.0,502.1
75,7.0,100,26.3,37.8,0.4636,347.0,514.7
75,7.0,110,27.0,38.7,0.4635,329.0,521.4
75,7.0,120,27.4,39.4,0.463,313.0,523.6
75,7.0,130,27.8,40.0,0.4627,298.0,522.3
75,7.0,140,28.1,40.6,0.4622,285.0,518.4
75,7.0,150,28.4,41.1,0.4619,272.0,512.3
75,6.0,20,8.8,16.3,0.4653,1175.0,107.3
75,6.0,30,12.5,21.3,0.4595,831.0,185.1
75,6.0,40,15.6,25.3,0.4597,662.0,259.3
75,6.0,50,18.1,28.3,0.461,564.0,322.0
75,6.0,60,20.1,30.6,0.4621,502.0,371.1
75,6.0,70,21.6,32.3,0.4628,458.0,407.6
75,6.0,80,22.8,33.7,0.4631,426.0,433.4
75,6.0,90,23.7,34.7,0.4635,401.0,450.8
75,6.0,100,24.4,35.6,0.4634,380.0,461.5
75,6.0,110,24.9,36.3,0.4631,362.0,467.3
75,6.0,120,25.3,36.9,0.4628,347.0,469.4
75,6.0,130,25.7,37.4,0.4628,332.0,468.7
75,6.0,140,25.9,37.9,0.4622,319.0,465.9
75,6.0,150,26.2,38.3,0.4621,306.0,461.4
75,5.0,20,8.2,15.7,0.4648,1233.0,98.0
75,5.0,30,11.7,20.4,0.4585,878.0,168.5
75,5.0,40,14.6,24.1,0.4591,704.0,234.5
75,5.0,50,16.9,26.8,0.4608,605.0,289.1
75,5.0,60,18.6,28.9,0.4612,543.0,331.1
75,5.0,70,20.0,30.4,0.4624,499.0,361.6
75,5.0,80,21.0,31.5,0.463,468.0,382.8
75,5.0,90,21.7,32.4,0.4629,443.0,396.8
75,5.0,100,22.3,33.1,0.4631,423.0,405.4
75,5.0,110,22.7,33.6,0.4631,406.0,410.0
75,5.0,120,23.1,34.1,0.4631,390.0,411.7
75,5.0,130,23.3,34.5,0.4626,376.0,411.3
75,5.0,140,23.6,34.9,0.4625,363.0,409.3
75,5.0,150,23.8,35.2,0.4624,350.0,406.1
75,4.0,20,7.7,15.1,0.4661,1295.0,89.1
75,4.0,30,10.9,19.5,0.4575,930.0,152.3
75,4.0,40,13.5,22.9,0.4574,754.0,209.6
75,4.0,50,15.5,25.3,0.459,656.0,255.5
75,4.0,60,17.1,27.0,0.461,594.0,289.6
75,4.0,70,18.2,28.2,0.462,553.0,313.6
75,4.0,80,19.0,29.1,0.4625,522.0,329.7
75,4.0,90,19.6,29.8,0.4628,499.0,340.0
75,4.0,100,20.0,30.3,0.4628,480.0,346.2
75,4.0,110,20.4,30.7,0.4632,464.0,349.4
75,4.0,120,20.6,31.0,0.463,449.0,350.5
75,4.0,130,20.8,31.3,0.4628,436.0,350.2
75,4.0,140,21.0,31.6,0.4626,423.0,348.9
75,4.0,150,21.2,31.9,0.4625,410.0,346.8
75,3.0,20,7.2,14.5,0.4679,1355.0,81.0
75,3.0,30,10.2,18.6,0.4576,986.0,136.9
75,3.0,40,12.5,21.6,0.4573,813.0,185.2
75,3.0,50,14.2,23.5,0.4595,718.0,221.7
75,3.0,60,15.4,24.9,0.4605,661.0,247.2
75,3.0,70,16.2,25.8,0.4612,623.0,264.2
75,3.0,80,16.8,26.4,0.462,597.0,275.0
75,3.0,90,17.3,26.8,0.4632,576.0,281.5
75,3.0,100,17.6,27.2,0.4631,559.0,285.2
75,3.0,110,17.8,27.4,0.4633,544.0,287.0
75,3.0,120,18.0,27.7,0.4631,531.0,287.6
75,3.0,130,18.2,27.9,0.4633,518.0,287.3
75,3.0,140,18.3,28.0,0.4634,505.0,286.5
75,3.0,150,18.5,28.2,0.4636,493.0,285.3
76,12.0,20,7.9,11.1,0.5368,2661.0,102.0
76,12.0,30,11.9,14.8,0.5126,1941.0,199.0
76,12.0,40,15.8,17.9,0.5079,1531.0,304.0
76,12.0,50,19.4,20.7,0.5054,1274.0,414.0
76,12.0,60,22.8,23.1,0.5044,1100.0,525.0
76,12.0,70,26.0,25.2,0.5038,975.0,634.0
76,12.0,80,29.0,27.1,0.5032,881.0,739.0
76,12.0,90,31.8,28.9,0.5024,809.0,841.0
76,12.0,100,34.3,30.4,0.5018,752.0,938.0
76,12.0,110,36.7,31.8,0.5013,705.0,1031.0
76,12.0,120,39.0,33.1,0.5008,667.0,1118.0
76,12.0,130,41.0,34.2,0.5005,635.0,1200.0
76,11.0,20,7.4,10.7,0.5421,2774.0,92.0
76,11.0,30,11.2,14.2,0.5145,2038.0,181.0
76,11.0,40,14.8,17.2,0.5081,1613.0,278.0
76,11.0,50,18.3,19.8,0.5064,1345.0,379.0
76,11.0,60,21.5,22.2,0.5047,1162.0,481.0
76,11.0,70,24.5,24.2,0.5042,1031.0,581.0
76,11.0,80,27.3,26.1,0.5033,932.0,679.0
76,11.0,90,29.9,27.7,0.5029,856.0,773.0
76,11.0,100,32.3,29.2,0.5023,796.0,863.0
76,11.0,110,34.6,30.6,0.5017,747.0,948.0
76,11.0,120,36.7,31.9,0.501,706.0,1028.0
76,11.0,130,38.6,32.9,0.5009,673.0,1104.0
76,11.0,140,40.4,33.9,0.5005,644.0,1176.0
76,11.0,150,42.1,34.8,0.5002,620.0,1242.0
76,10.0,20,6.9,10.2,0.551,2896.0,83.0
76,10.0,30,10.5,13.6,0.5167,2147.0,163.0
76,10.0,40,13.9,16.4,0.5098,1706.0,252.0
76,10.0,50,17.1,19.0,0.5064,1425.0,344.0
76,10.0,60,20.1,21.2,0.5052,1233.0,437.0
76,10.0,70,22.9,23.2,0.5042,1094.0,529.0
76,10.0,80,25.6,24.9,0.5041,991.0,618.0
76,10.0,90,28.0,26.5,0.5033,910.0,704.0
76,10.0,100,30.3,28.0,0.5026,856.0,787.0
76,10.0,110,32.4,29.3,0.5021,794.0,865.0
76,10.0,120,34.4,30.4,0.502,752.0,939.0
76,10.0,130,36.2,31.5,0.5015,716.0,1008.0
76,10.0,140,37.8,32.5,0.5009,686.0,1074.0
76,10.0,150,39.4,33.3,0.5008,660.0,1135.0
76,10.0,160,40.8,34.1,0.5005,638.0,1192.0
76,10.0,170,42.1,34.9,0.5,619.0,1246.0
76,9.0,20,6.5,9.7,0.5621,3030.0,73.0
76,9.0,30,9.8,12.9,0.5208,2272.0,145.0
76,9.0,40,12.9,15.7,0.5101,1812.0,226.0
76,9.0,50,15.9,18.1,0.507,1517.0,309.0
76,9.0,60,18.7,20.2,0.5056,1315.0,393.0
76,9.0,70,21.3,22.2,0.5041,1168.0,477.0
76,9.0,80,23.8,23.8,0.5041,1058.0,558.0
76,9.0,90,26.1,25.3,0.5037,973.0,636.0
76,9.0,100,28.2,26.6,0.5034,905.0,711.0
76,9.0,110,30.2,27.9,0.5028,850.0,782.0
76,9.0,120,32.0,29.0,0.5024,804.0,849.0
76,9.0,130,33.7,30.0,0.5021,766.0,912.0
76,9.0,140,35.2,30.9,0.5017,734.0,972.0
76,9.0,150,36.7,31.8,0.5013,707.0,1027.0
76,9.0,160,38.0,32.5,0.5012,683.0,1080.0
76,9.0,170,39.2,33.2,0.5008,663.0,1128.0
76,9.0,180,40.4,33.9,0.5005,645.0,1174.0
76,9.0,190,41.4,34.5,0.5002,630.0,1216.0
76,9.0,200,42.4,35.0,0.5001,616.0,1255.0
76,8.0,30,9.0,12.2,0.5253,2413.0,128.0
76,8.0,40,11.9,14.8,0.5126,1936.0,199.0
76,8.0,50,14.7,17.1,0.5084,1626.0,274.0
76,8.0,60,17.3,19.1,0.5066,1411.0,350.0
76,8.0,70,19.7,20.9,0.5054,1256.0,424.0
76,8.0,80,22.0,22.5,0.5049,1138.0,497.0
76,8.0,90,24.1,23.9,0.5045,1047.0,567.0
76,8.0,100,26.0,25.2,0.5038,974.0,635.0
76,8.0,110,27.8,26.4,0.5033,915.0,698.0
76,8.0,120,29.5,27.5,0.5028,867.0,759.0
76,8.0,130,31.1,28.4,0.5028,826.0,816.0
76,8.0,140,32.5,29.3,0.5023,792.0,869.0
76,8.0,150,33.9,30.1,0.5021,762.0,920.0
76,8.0,160,35.1,30.9,0.5016,737.0,966.0
76,8.0,170,36.2,31.5,0.5015,715.0,1010.0
76,8.0,180,37.3,32.1,0.5013,696.0,1051.0
76,8.0,190,38.2,32.7,0.5009,679.0,1089.0
76,8.0,200,39.1,33.2,0.5007,665.0,1124.0
76,7.0,30,8.3,11.5,0.532,2576.0,110.0
76,7.0,40,10.9,13.9,0.5159,2081.0,173.0
76,7.0,50,13.4,15.1,0.5185,1754.0,239.0
76,7.0,60,15.8,18.0,0.5072,1526.0,306.0
76,7.0,70,18.0,19.7,0.5058,1360.0,372.0
76,7.0,80,20.1,21.2,0.5052,1234.0,437.0
76,7.0,90,22.0,22.5,0.5049,1136.0,499.0
76,7.0,100,23.8,23.8,0.5041,1058.0,558.0
76,7.0,110,25.5,24.9,0.5038,994.0,615.0
76,7.0,120,27.0,25.9,0.5034,942.0,669.0
76,7.0,130,28.4,26.8,0.5031,898.0,719.0
76,7.0,140,29.7,27.6,0.5028,861.0,767.0
76,7.0,150,31.0,28.4,0.5026,829.0,811.0
76,7.0,160,32.1,29.1,0.5022,802.0,853.0
76,7.0,170,33.1,29.7,0.502,778.0,892.0
76,7.0,180,34.1,30.3,0.5018,757.0,928.0
76,7.0,190,35.0,30.8,0.5017,739.0,962.0
76,7.0,200,35.8,31.3,0.5014,723.0,994.0
76,6.0,30,7.5,10.7,0.5424,2766.0,93.0
76,6.0,40,9.9,13.0,0.5202,2255.0,148.0
76,6.0,50,12.1,15.0,0.5119,1909.0,205.0
76,6.0,60,14.3,16.8,0.5086,1666.0,263.0
76,6.0,70,16.3,18.3,0.5075,1487.0,320.0
76,6.0,80,18.2,19.8,0.506,1352.0,376.0
76,6.0,90,19.9,21.0,0.5056,1245.0,430.0
76,6.0,100,21.5,22.2,0.5047,1161.0,482.0
76,6.0,110,23.0,23.2,0.5045,1092.0,531.0
76,6.0,120,24.4,24.2,0.5039,1035.0,578.0
76,6.0,130,25.7,25.0,0.5039,987.0,622.0
76,6.0,140,26.9,25.8,0.5036,946.0,664.0
76,6.0,150,28.0,26.5,0.5033,912.0,703.0
76,6.0,160,29.0,27.1,0.5032,882.0,739.0
76,6.0,170,29.9,27.7,0.5029,856.0,773.0
76,6.0,180,30.8,28.3,0.5025,833.0,805.0
76,6.0,190,31.6,28.8,0.5023,814.0,834.0
76,6.0,200,32.3,29.2,0.5023,796.0,862.0
76,5.0,30,6.6,9.9,0.5574,2987.0,76.0
76,5.0,40,8.8,12.0,0.527,2466.0,122.0
76,5.0,50,10.8,13.8,0.5163,2102.0,170.0
76,5.0,60,12.7,15.5,0.5108,1841.0,219.0
76,5.0,70,14.5,16.9,0.5089,1648.0,268.0
76,5.0,80,16.1,18.2,0.5072,1500.0,315.0
76,5.0,90,17.7,19.4,0.5064,1384.0,361.0
76,5.0,100,19.1,20.5,0.5054,1291.0,405.0
76,5.0,110,20.4,21.4,0.5052,1216.0,447.0
76,5.0,120,21.7,22.3,0.5049,1153.0,487.0
76,5.0,130,22.8,23.1,0.5044,1100.0,525.0
76,5.0,140,23.9,23.8,0.5044,1055.0,560.0
76,5.0,150,24.8,24.5,0.5037,1017.0,593.0
